Date,Genotype,"Week 1 set or week 2 set? (generation time is 2 weeks, so sets were staggered to have flies out each week)",Wing clipping pattern was matched within treatment or mismatched,Plate # within a batch,"Three-way mating pattern (FC = female CMY chooser, MS = male starch chooser, etc).",Assay start time,AM or PM?,Order,well possition,Copulation initiation time,Copulation end time,Male wing clip,Female wing clip,Mating pattern,Male diet treatment,Female diet treatment,Type of mating pattern,Binary assortative/disassortative,Loder,Loader,Data recorder,Copulation latency,Latency as integer,Copulation duration,Duration as integer
4/17/14,Canton s,1,matched,6,MS,10:02:00,am,9,NA,10:26,10:44,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:24:00,0:18:00,24,18
4/17/14,Canton s,1,matched,6,MS,10:02:00,am,10,NA,10:28,10:48,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:26:00,0:20:00,26,20
4/17/14,Canton s,1,matched,6,MS,10:02:00,am,12,NA,10:40,10:58,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:38:00,0:18:00,38,18
4/17/14,Canton s,1,matched,6,MS,10:02:00,am,14,NA,10:51,11:08,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:49:00,0:17:00,49,17
4/17/14,Canton s,1,matched,6,MS,10:02:00,am,15,NA,10:55,11:13,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:53:00,0:18:00,53,18
4/17/14,Canton s,1,matched,6,MS,10:02:00,am,17,NA,11:00,11:28,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:58:00,0:28:00,58,28
4/17/14,Canton s,1,matched,6,MS,10:02:00,am,18,NA,11:02,11:31,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,1:00:00,0:29:00,0,29
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,3,A5,10:02,10:16,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:16:00,0:14:00,16,14
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,7,D1,10:05,10:23,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:19:00,0:18:00,19,18
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,8,B6,10:05,10:23,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:19:00,0:18:00,19,18
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,9,B1,10:10,10:29,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:24:00,0:19:00,24,19
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,11,C5,10:16,10:34,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:30:00,0:18:00,30,18
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,12,A6,10:10,10:41,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:24:00,0:31:00,24,31
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,14,D4,10:25,10:42,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:39:00,0:17:00,39,17
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,15,A3,10:28,10:43,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:42:00,0:15:00,42,15
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,16,A4,10:36,10:55,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:50:00,0:19:00,50,19
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,17,B2,10:38,11:02,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:52:00,0:24:00,52,24
4/24/14,Canton s,2,matched,2,MS,9:47:00,am,1,A4,10:09,10:32,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:22:00,0:23:00,22,23
4/24/14,Canton s,2,matched,2,MS,9:47:00,am,2,B6,10:13,10:34,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:26:00,0:21:00,26,21
4/24/14,Canton s,2,matched,2,MS,9:47:00,am,5,A1,10:24,10:52,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:37:00,0:28:00,37,28
4/24/14,Canton s,2,matched,2,MS,9:47:00,am,6,B5,10:29,10:44,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:42:00,0:15:00,42,15
4/24/14,Canton s,2,matched,2,MS,9:47:00,am,7,B2,10:30,10:46,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:43:00,0:16:00,43,16
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,1,B3,9:56,10:16,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:10:00,0:20:00,10,20
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,2,C1,9:58,10:12,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:12:00,0:14:00,12,14
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,4,D6,10:02,10:28,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:16:00,0:26:00,16,26
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,5,A2,10:04,10:29,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:18:00,0:25:00,18,25
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,6,B4,10:05,10:21,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:19:00,0:16:00,19,16
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,10,C6,10:14,10:34,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:28:00,0:20:00,28,20
4/24/14,Canton s,2,matched,1,MS,9:46:00,am,13,C2,10:24,10:43,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:38:00,0:19:00,38,19
4/24/14,Canton s,2,matched,2,MS,9:47:00,am,3,A4,10:17,10:33,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:30:00,0:16:00,30,16
4/24/14,Canton s,2,matched,2,MS,9:47:00,am,4,B4,10:21,10:35,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:34:00,0:14:00,34,14
4/24/14,Canton s,2,matched,2,MS,9:47:00,am,8,A3,10:33,10:52,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:46:00,0:19:00,46,19
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,3,,9:45,10:10,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:09:00,0:25:00,9,25
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,4,,9:47,10:08,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:11:00,0:21:00,11,21
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,6,,9:51,10:08,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:15:00,0:17:00,15,17
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,7,,9:53,10:14,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:17:00,0:21:00,17,21
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,8,,9:54,10:19,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:18:00,0:25:00,18,25
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,9,,9:57,10:22,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:21:00,0:25:00,21,25
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,14,,10:14,10:28,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:38:00,0:14:00,38,14
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,1,,9:45,10:10,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:09:00,0:25:00,9,25
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,2,,9:45,10:01,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:09:00,0:16:00,9,16
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,5,,9:50,10:10,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:14:00,0:20:00,14,20
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,10,,10:03,10:20,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:27:00,0:17:00,27,17
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,11,,10:05,10:28,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:29:00,0:23:00,29,23
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,12,,10:08,10:29,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:32:00,0:21:00,32,21
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,13,,10:14,10:29,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:38:00,0:15:00,38,15
5/1/14,Canton s,1,matched,5,MS,9:36:00,am,15,,10:24,10:42,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:48:00,0:18:00,48,18
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,1,,9:51,10:06,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:10:00,0:15:00,10,15
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,2,,9:52,10:06,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:11:00,0:14:00,11,14
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,4,,9:57,10:22,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:16:00,0:25:00,16,25
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,5,,10:01,10:17,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:20:00,0:16:00,20,16
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,6,,10:05,10:23,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:24:00,0:18:00,24,18
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,7,,10:05,10:18,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:24:00,0:13:00,24,13
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,8,,10:12,10:23,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:31:00,0:11:00,31,11
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,9,,10:17,10:40,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:36:00,0:23:00,36,23
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,10,,10:38,10:51,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:57:00,0:13:00,57,13
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,1,,9:44,10:06,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:10:00,0:22:00,10,22
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,4,,9:49,10:07,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:15:00,0:18:00,15,18
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,5,,9:51,10:12,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:17:00,0:21:00,17,21
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,6,,9:54,10:13,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:20:00,0:19:00,20,19
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,10,,9:59,10:23,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:25:00,0:24:00,25,24
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,11,,10:04,10:26,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:30:00,0:22:00,30,22
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,3,,9:56,10:21,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:15:00,0:25:00,15,25
5/7/14,Canton s,2,matched,5,MS,9:41:00,am,11,,10:39,10:58,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:58:00,0:19:00,58,19
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,2,,9:46,10:21,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:12:00,0:35:00,12,35
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,3,,9:47,10:06,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:13:00,0:19:00,13,19
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,7,,9:54,10:10,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:20:00,0:16:00,20,16
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,8,,9:54,10:11,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:20:00,0:17:00,20,17
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,9,,9:54,10:14,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:20:00,0:20:00,20,20
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,12,,10:10,10:28,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:36:00,0:18:00,36,18
5/7/14,Canton s,2,matched,6,MS,9:34:00,am,13,,10:20,10:41,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:46:00,0:21:00,46,21
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,1,,9:30,9:48,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:08:00,0:18:00,8,18
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,5,,9:37,10:05,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:15:00,0:28:00,15,28
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,6,,9:42,10:04,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:20:00,0:22:00,20,22
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,7,,9:42,10:25,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:20:00,0:43:00,20,43
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,8,,9:52,10:10,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:30:00,0:18:00,30,18
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,9,,9:54,9:56,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:32:00,0:02:00,32,2
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,12,,10:03,10:30,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:41:00,0:27:00,41,27
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,14,,10:14,10:35,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:52:00,0:21:00,52,21
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,15,,10:21,10:44,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:59:00,0:23:00,59,23
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,1,,9:31,9:59,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:03:00,0:28:00,3,28
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,2,,9:38,9:56,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:10:00,0:18:00,10,18
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,3,,9:38,9:57,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:10:00,0:19:00,10,19
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,4,,9:39,10:00,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:11:00,0:21:00,11,21
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,10,,9:47,10:12,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:19:00,0:25:00,19,25
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,12,,9:53,10:09,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:25:00,0:16:00,25,16
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,13,,9:55,10:19,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:27:00,0:24:00,27,24
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,2,,9:34,9:56,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:12:00,0:22:00,12,22
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,3,,9:35,9:53,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:13:00,0:18:00,13,18
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,4,,9:35,9:54,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:13:00,0:19:00,13,19
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,10,,9:56,10:19,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:34:00,0:23:00,34,23
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,11,,9:56,10:12,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:34:00,0:16:00,34,16
5/15/14,Canton s,2,matched,5,MS,9:22:00,am,13,,10:10,10:36,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:48:00,0:26:00,48,26
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,5,,9:40,9:55,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:12:00,0:15:00,12,15
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,6,,9:40,10:17,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:12:00,0:37:00,12,37
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,7,,9:40,10:00,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:12:00,0:20:00,12,20
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,8,,9:43,10:01,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:15:00,0:18:00,15,18
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,9,,9:44,10:01,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:16:00,0:17:00,16,17
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,11,,9:51,NA,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:23:00,#VALUE!,23,#VALUE!
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,14,,10:18,10:37,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:50:00,0:19:00,50,19
5/15/14,Canton s,2,matched,6,MS,9:28:00,am,15,,10:22,10:44,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:54:00,0:22:00,54,22
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,1,,9:36,9:54,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:05:00,0:18:00,5,18
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,2,,9:39,9:51,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:08:00,0:12:00,8,12
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,3,,9:44,10:02,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:13:00,0:18:00,13,18
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,5,,9:47,10:06,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:16:00,0:19:00,16,19
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,6,,9:53,10:14,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:22:00,0:21:00,22,21
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,7,,10:00,10:22,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:29:00,0:22:00,29,22
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,8,,10:01,10:21,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:30:00,0:20:00,30,20
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,9,,10:02,10:21,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:31:00,0:19:00,31,19
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,10,,10:14,10:32,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:43:00,0:18:00,43,18
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,11,,10:29,10:45,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:58:00,0:16:00,58,16
5/22/14,Canton s,1,matched,3,MS,9:31:00,am,4,,9:46,10:03,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:15:00,0:17:00,15,17
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,3,,11:11,11:28,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:11:00,0:17:00,11,17
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,5,,11:13,11:34,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:13:00,0:21:00,13,21
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,7,,11:17,11:40,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:17:00,0:23:00,17,23
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,8,,11:17,11:35,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:17:00,0:18:00,17,18
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,9,,11:17,11:34,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:17:00,0:17:00,17,17
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,12,,11:27,11:42,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:27:00,0:15:00,27,15
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,14,,11:31,11:51,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:31:00,0:20:00,31,20
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,18,,11:52,12:05,L,L,assortative,starch,starch,starch,1,NA,NA,NA,0:52:00,0:13:00,52,13
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,1,,11:09,11:28,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:09:00,0:19:00,9,19
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,2,,11:11,11:30,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:11:00,0:19:00,11,19
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,4,,11:13,11:34,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:13:00,0:21:00,13,21
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,6,,11:16,11:35,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:16:00,0:19:00,16,19
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,10,,11:19,11:42,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:19:00,0:23:00,19,23
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,11,,11:25,11:46,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:25:00,0:21:00,25,21
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,13,,11:30,11:51,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:30:00,0:21:00,30,21
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,15,,11:35,11:51,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:35:00,0:16:00,35,16
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,16,,11:39,11:57,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:39:00,0:18:00,39,18
5/28/14,Canton s,2,matched,3,MS,11:00:00,am,17,,11:45,12:03,L,R,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:45:00,0:18:00,45,18
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,3,,9:35,9:56,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:15:00,0:21:00,15,21
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,5,,9:41,9:59,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:21:00,0:18:00,21,18
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,6,,9:42,9:59,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:22:00,0:17:00,22,17
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,7,,9:44,9:59,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:24:00,0:15:00,24,15
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,8,,9:44,10:02,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:24:00,0:18:00,24,18
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,10,,9:54,10:14,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:34:00,0:20:00,34,20
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,12,,10:18,10:38,R,R,assortative,starch,starch,starch,1,NA,NA,NA,0:58:00,0:20:00,58,20
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,1,,9:31,9:46,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:11:00,0:15:00,11,15
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,2,,9:34,9:56,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:14:00,0:22:00,14,22
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,4,,9:36,9:59,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:16:00,0:23:00,16,23
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,9,,9:47,10:06,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:27:00,0:19:00,27,19
6/5/14,Canton s,1,matched,4,MS,9:20:00,am,11,,9:55,10:14,R,L,disassortative,starch,cmy,CxS,0,NA,NA,NA,0:35:00,0:19:00,35,19
